INDID,ID,PRODDESC,CLASSCODE,Product code
54,176293,alpha-(Aminoethyl)-p-hydroxybenzyl alcohol,K,19
54,176294,alpha-Aminoethyl-4-hydroxybenzylalkohol,K,19
54,176295,Analet,K,19
54,176296,Benzenemethano,K,19
54,176297,alpha-(aminomethyl)-4-hydroxy-;,K,19
54,176298,Norden,K,19
54,176299,Norfen,K,19
54,176300,Norphen,K,19
54,176301,Norsympathol,K,19
54,176802,Maca (Herbal & Botanicals II),J,20
54,176803,Ayak Chichira,J,20
54,176804,Ginseng Andin,J,20
54,176805,Ayuk Willku,J,20
54,176806,Ginseng Peruvien,J,20
54,176807,Lepidium meyenii,J,20
54,176808,Lepidium peruvianum,J,20
54,176809,Maca Maca,J,20
54,176810,Maca Peruvien,J,20
54,176811,Maino,J,20
54,176812,Maka,J,20
54,176813,Peruvian Ginseng,J,20
54,176814,Peruvian Maca,J,20
54,176815,"Maca (Herbal & Botanicals, not Teas II)",K,20
54,176816,Ayak Chichira,K,20
54,176817,Ayuk Willku,K,20
54,176818,Ginseng Andin,K,20
54,176819,Ginseng Peruvien,K,20
54,176820,Lepidium meyenii,K,20
54,176821,Lepidium peruvianum,K,20
54,176822,Maca Maca,K,20
54,176823,Maca Peruvien,K,20
54,176824,Maino,K,20
54,176825,Maka,K,20
54,176826,Peruvian Ginseng,K,20
54,176827,Peruvian Maca,K,20
54,176828,Amla (Herbal & Botanicals II),J,21
54,176829,Indian Gooseberry,J,21
54,176830,Amalaki,J,21
54,176831,Aamalaki,J,21
54,176832,Amalaki,J,21
54,176833,Amblabaum,J,21
54,176834,Amla Berry,J,21
54,176835,Aonla,J,21
54,176836,Aovla,J,21
54,176837,Arbre de Malacca,J,21
54,176838,Arbre Myrobolan,J,21
54,176839,Dhatriphala,J,21
54,176840,Emblic,J,21
54,176841,Emblica,J,21
54,176842,Emblica officinalis,J,21
54,176843,Emblic Myrobalan,J,21
54,176844,Groseille a Maquereau Indienne,J,21
54,176845,Groseille Indienne,J,21
54,176846,Groseillier de Ceylan,J,21
54,176847,Grosella de la India,J,21
54,176848,Mirobalano,J,21
54,176849,Myrobalan Emblic,J,21
54,176850,Mirobalanus embilica,J,21
54,176851,Neli,J,21
54,176852,Phyllanthus emblica,J,21
54,176853,Yu Gan Zi,J,21
54,176854,"Amla (Herbal & Botanicals, not Teas II)",K,21
54,176855,Indian Gooseberry,K,21
54,176856,Amalaki,K,21
54,176857,Aamalaki,K,21
54,176858,Amalaki,K,21
54,176859,Amblabaum,K,21
54,176860,Amla Berry,K,21
54,176861,Aonla,K,21
54,176862,Aovla,K,21
54,176863,Arbre de Malacca,K,21
54,176864,Arbre Myrobolan,K,21
54,176865,Dhatriphala,K,21
54,176866,Emblic,K,21
54,176867,Emblica,K,21
54,176868,Emblica officinalis,K,21
54,176869,Emblic Myrobalan,K,21
54,176870,Groseille a Maquereau Indienne,K,21
54,176871,Groseille Indienne,K,21
54,176872,Groseillier de Ceylan,K,21
54,176873,Grosella de la India,K,21
54,176874,Mirobalano,K,21
54,176875,Myrobalan Emblic,K,21
54,176876,Mirobalanus embilica,K,21
54,176877,Neli,K,21
54,176878,Phyllanthus emblica,K,21
54,176879,Yu Gan Zi,K,21
54,176957,Turmeric (Herbal & Botanicals II),J,22
54,176958,"54K[][]22/Turmeric (Herbal & Botanicals, not Teas II)",K,22
